vehicle_id,model,date,battery_health_pct,range_km,charge_cycles,temperature_c,mileage_km
EV-022,Rivian EDV,2024-11-21,72.87,213.85,143,29.24,48801.45
EV-022,Rivian EDV,2024-11-22,72.73,215.58,194,35.01,32268.09
EV-022,Rivian EDV,2024-11-23,79.2,238.27,202,39.33,39564.05
EV-022,Rivian EDV,2024-11-24,74.41,234.45,134,31.48,39638.27
EV-022,Rivian EDV,2024-11-25,75.18,213.4,134,40.44,31313.41
EV-022,Rivian EDV,2024-11-26,73.24,223.97,173,39.56,35738.41
EV-022,Rivian EDV,2024-11-27,80.81,241.23,139,47.72,51440.5
EV-022,Rivian EDV,2024-11-28,73.11,234.67,170,45.35,38208.89
EV-022,Rivian EDV,2024-11-29,74.94,217.46,153,46.59,51576.72
EV-022,Rivian EDV,2024-11-30,72.67,243.08,183,39.95,34508.75
EV-022,Rivian EDV,2024-12-01,73.46,227.6,157,45.49,47874.67
EV-022,Rivian EDV,2024-12-02,82.18,213.08,198,48.18,50593.68
EV-022,Rivian EDV,2024-12-03,79.32,229.95,172,37.43,53008.51
EV-022,Rivian EDV,2024-12-04,78.88,242.05,229,50.64,40449.87
EV-022,Rivian EDV,2024-12-05,74.55,239.26,215,35.61,29322.87
EV-022,Rivian EDV,2024-12-06,74.06,237.97,205,31.33,31251.36
EV-022,Rivian EDV,2024-12-07,76.09,200.76,196,34.46,31360.67
EV-022,Rivian EDV,2024-12-08,73.23,218.24,146,39.04,47983.58
EV-022,Rivian EDV,2024-12-09,80.83,243.29,185,32.21,43156.65
EV-022,Rivian EDV,2024-12-10,81.65,219.15,174,45.99,49789.57
EV-022,Rivian EDV,2024-12-11,74.0,230.41,192,40.38,47111.57
EV-022,Rivian EDV,2024-12-12,71.71,208.28,166,36.8,36328.1
EV-022,Rivian EDV,2024-12-13,78.98,239.14,233,45.55,52709.28
EV-022,Rivian EDV,2024-12-14,76.84,223.19,192,39.05,34906.88
EV-022,Rivian EDV,2024-12-15,80.75,228.42,186,49.64,31485.12
EV-022,Rivian EDV,2024-12-16,76.95,238.96,216,42.19,45552.57
EV-022,Rivian EDV,2024-12-17,75.63,208.38,159,40.09,46304.57
EV-022,Rivian EDV,2024-12-18,79.79,230.36,244,48.47,28855.94
EV-022,Rivian EDV,2024-12-19,76.69,247.29,203,46.37,44243.58
EV-022,Rivian EDV,2024-12-20,72.61,210.26,214,38.0,37980.85
EV-022,Rivian EDV,2024-12-21,75.31,234.28,204,30.05,33340.21
EV-022,Rivian EDV,2024-12-22,77.74,240.23,146,48.02,46978.19
EV-022,Rivian EDV,2024-12-23,74.43,221.06,190,50.39,33203.71
EV-022,Rivian EDV,2024-12-24,80.92,234.28,228,29.28,52732.14
EV-022,Rivian EDV,2024-12-25,80.96,237.17,228,48.6,41891.35
EV-022,Rivian EDV,2024-12-26,73.8,229.79,241,30.6,35275.72
EV-022,Rivian EDV,2024-12-27,73.97,218.77,241,38.56,41224.57
EV-022,Rivian EDV,2024-12-28,72.72,247.34,205,39.56,30500.79
EV-022,Rivian EDV,2024-12-29,80.39,241.27,156,22.7,33501.14
EV-022,Rivian EDV,2024-12-30,72.86,221.81,197,28.55,33042.58
EV-022,Rivian EDV,2024-12-31,76.3,204.04,162,40.51,57498.73
EV-023,Rivian R1T,2024-01-01,98.33,287.67,0,21.37,0.0
EV-023,Rivian R1T,2024-01-02,98.32,287.63,0,23.06,131.33
EV-023,Rivian R1T,2024-01-03,98.3,287.59,0,28.28,181.11
EV-023,Rivian R1T,2024-01-04,98.31,287.55,1,35.42,461.27
EV-023,Rivian R1T,2024-01-05,98.29,287.44,2,25.39,362.89
EV-023,Rivian R1T,2024-01-06,98.27,287.49,3,35.28,477.45
EV-023,Rivian R1T,2024-01-07,98.26,287.34,3,36.43,576.87
EV-023,Rivian R1T,2024-01-08,98.29,287.51,3,30.64,684.98
EV-023,Rivian R1T,2024-01-09,98.27,287.37,3,24.49,1177.78
EV-023,Rivian R1T,2024-01-10,98.23,287.2,5,31.32,1227.33
EV-023,Rivian R1T,2024-01-11,98.26,287.35,5,27.67,1156.26
EV-023,Rivian R1T,2024-01-12,98.24,287.36,5,21.97,1412.49
EV-023,Rivian R1T,2024-01-13,98.22,287.23,5,32.09,1371.91
EV-023,Rivian R1T,2024-01-14,98.24,287.04,8,33.87,1225.39
EV-023,Rivian R1T,2024-01-15,98.17,287.15,5,26.13,1906.5
EV-023,Rivian R1T,2024-01-16,98.21,287.03,6,28.99,1645.08
EV-023,Rivian R1T,2024-01-17,98.23,287.05,7,31.99,1480.84
EV-023,Rivian R1T,2024-01-18,98.16,286.88,11,35.6,1441.02
EV-023,Rivian R1T,2024-01-19,98.17,286.87,7,32.86,1952.26
EV-023,Rivian R1T,2024-01-20,98.21,286.82,9,22.91,2586.51
EV-023,Rivian R1T,2024-01-21,98.05,286.85,11,36.07,1986.74
EV-023,Rivian R1T,2024-01-22,98.14,286.5,12,28.37,2217.74
EV-023,Rivian R1T,2024-01-23,98.03,287.02,12,28.54,3167.06
EV-023,Rivian R1T,2024-01-24,98.04,286.42,15,31.31,1881.06
EV-023,Rivian R1T,2024-01-25,98.2,286.62,16,35.44,3394.38
EV-023,Rivian R1T,2024-01-26,98.08,286.66,13,27.69,2504.4
EV-023,Rivian R1T,2024-01-27,97.97,286.93,17,26.72,2430.23
EV-023,Rivian R1T,2024-01-28,97.95,286.99,16,27.62,2554.88
EV-023,Rivian R1T,2024-01-29,98.05,286.88,13,28.93,3059.45
EV-023,Rivian R1T,2024-01-30,98.07,287.05,12,21.76,3961.47
EV-023,Rivian R1T,2024-01-31,98.09,286.54,18,19.04,3719.58
EV-023,Rivian R1T,2024-02-01,97.92,286.31,16,26.2,2791.55
EV-023,Rivian R1T,2024-02-02,98.09,285.82,20,35.03,3750.98
EV-023,Rivian R1T,2024-02-03,97.89,286.97,17,29.66,3636.85
EV-023,Rivian R1T,2024-02-04,97.82,286.58,17,30.85,5109.22
EV-023,Rivian R1T,2024-02-05,98.01,285.64,20,29.94,5183.18
EV-023,Rivian R1T,2024-02-06,97.81,286.62,19,35.84,4035.36
EV-023,Rivian R1T,2024-02-07,98.06,285.83,21,30.27,5618.96
EV-023,Rivian R1T,2024-02-08,97.89,286.89,26,37.89,5804.15
EV-023,Rivian R1T,2024-02-09,97.87,286.14,16,37.6,6122.06
EV-023,Rivian R1T,2024-02-10,98.09,286.6,25,20.04,4115.72
EV-023,Rivian R1T,2024-02-11,97.71,285.89,21,27.76,6153.99
EV-023,Rivian R1T,2024-02-12,97.91,286.31,18,31.53,3670.31
EV-023,Rivian R1T,2024-02-13,97.86,286.54,29,36.96,4333.4
EV-023,Rivian R1T,2024-02-14,97.8,285.64,26,23.45,6969.63
EV-023,Rivian R1T,2024-02-15,98.01,285.39,19,27.25,4612.31
EV-023,Rivian R1T,2024-02-16,97.84,285.99,31,20.69,5588.08
EV-023,Rivian R1T,2024-02-17,97.73,286.61,30,31.66,6133.88
EV-023,Rivian R1T,2024-02-18,97.74,285.38,31,26.67,5770.05
EV-023,Rivian R1T,2024-02-19,97.81,284.84,20,23.55,7316.26
EV-023,Rivian R1T,2024-02-20,97.8,285.56,24,36.09,4757.18
EV-023,Rivian R1T,2024-02-21,97.73,286.11,30,35.93,6576.73
EV-023,Rivian R1T,2024-02-22,97.69,286.59,22,25.73,7640.75
EV-023,Rivian R1T,2024-02-23,98.03,284.98,22,34.48,6225.7
EV-023,Rivian R1T,2024-02-24,97.55,286.42,27,33.67,5756.86
EV-023,Rivian R1T,2024-02-25,97.61,284.99,27,28.26,5899.58
EV-023,Rivian R1T,2024-02-26,97.94,285.0,31,30.21,6713.95
EV-023,Rivian R1T,2024-02-27,97.99,284.36,37,21.65,4883.87
EV-023,Rivian R1T,2024-02-28,97.5,284.39,23,31.85,8976.42
EV-023,Rivian R1T,2024-02-29,97.54,285.83,24,22.32,6952.03
EV-023,Rivian R1T,2024-03-01,97.97,285.88,35,13.82,9263.82
EV-023,Rivian R1T,2024-03-02,97.9,285.26,34,27.43,6451.08
EV-023,Rivian R1T,2024-03-03,97.58,284.28,34,27.21,9528.26
EV-023,Rivian R1T,2024-03-04,97.68,285.32,36,20.83,5667.31
EV-023,Rivian R1T,2024-03-05,97.59,286.15,36,23.99,9783.82
EV-023,Rivian R1T,2024-03-06,97.9,285.93,36,37.72,10044.61
EV-023,Rivian R1T,2024-03-07,97.74,283.91,40,39.44,8337.07
EV-023,Rivian R1T,2024-03-08,97.46,285.6,42,33.84,9184.6
EV-023,Rivian R1T,2024-03-09,97.58,286.21,43,29.32,7400.72
EV-023,Rivian R1T,2024-03-10,97.47,284.86,40,25.5,5936.41
EV-023,Rivian R1T,2024-03-11,97.3,286.26,47,18.42,9171.28
EV-023,Rivian R1T,2024-03-12,97.49,284.18,28,30.71,11262.2
EV-023,Rivian R1T,2024-03-13,97.52,285.14,41,24.68,6254.09
EV-023,Rivian R1T,2024-03-14,97.32,285.48,45,23.77,7441.32
EV-023,Rivian R1T,2024-03-15,97.85,285.87,48,23.05,10861.29
EV-023,Rivian R1T,2024-03-16,97.79,284.7,30,34.42,11368.29
EV-023,Rivian R1T,2024-03-17,97.81,285.26,41,20.93,11691.23
EV-023,Rivian R1T,2024-03-18,97.3,284.02,46,20.56,11094.69
EV-023,Rivian R1T,2024-03-19,97.8,284.04,33,25.87,10669.18
EV-023,Rivian R1T,2024-03-20,97.23,283.91,41,24.91,9566.34
EV-023,Rivian R1T,2024-03-21,97.36,284.11,44,31.62,6519.48
EV-023,Rivian R1T,2024-03-22,97.47,283.39,36,19.86,7220.08
EV-023,Rivian R1T,2024-03-23,97.12,283.27,40,24.25,9388.84
EV-023,Rivian R1T,2024-03-24,97.23,285.22,51,21.41,12810.49
EV-023,Rivian R1T,2024-03-25,97.59,285.9,54,23.35,10731.21
EV-023,Rivian R1T,2024-03-26,97.2,285.36,39,30.76,8172.11
EV-023,Rivian R1T,2024-03-27,97.04,285.16,41,32.97,7061.42
EV-023,Rivian R1T,2024-03-28,97.21,283.32,36,22.41,7813.31
EV-023,Rivian R1T,2024-03-29,97.63,284.66,55,29.07,8648.88
EV-023,Rivian R1T,2024-03-30,97.54,285.88,43,24.89,8339.93
EV-023,Rivian R1T,2024-03-31,97.42,285.3,58,22.26,11035.15
EV-023,Rivian R1T,2024-04-01,97.52,282.32,45,21.18,12667.8
EV-023,Rivian R1T,2024-04-02,97.34,282.31,57,22.25,13649.99
EV-023,Rivian R1T,2024-04-03,97.01,282.72,57,24.27,9833.67
EV-023,Rivian R1T,2024-04-04,97.38,282.35,41,14.64,12614.72
EV-023,Rivian R1T,2024-04-05,97.25,283.64,45,27.53,8812.58
EV-023,Rivian R1T,2024-04-06,97.09,281.94,43,28.84,10320.81
EV-023,Rivian R1T,2024-04-07,97.63,283.69,58,26.54,9427.23
EV-023,Rivian R1T,2024-04-08,96.86,284.43,48,37.34,14686.34
EV-023,Rivian R1T,2024-04-09,97.51,285.22,47,25.06,8587.49
EV-023,Rivian R1T,2024-04-10,97.19,282.71,52,23.06,11949.63
EV-023,Rivian R1T,2024-04-11,97.31,283.43,61,26.51,10216.21
EV-023,Rivian R1T,2024-04-12,97.81,282.32,66,25.41,15107.09
EV-023,Rivian R1T,2024-04-13,96.85,285.55,53,21.97,9174.3
EV-023,Rivian R1T,2024-04-14,96.99,282.48,65,19.31,10498.71
EV-023,Rivian R1T,2024-04-15,97.42,281.44,43,17.83,11121.66
EV-023,Rivian R1T,2024-04-16,96.96,283.93,72,33.45,15392.0
EV-023,Rivian R1T,2024-04-17,97.78,283.81,51,25.38,12665.45
EV-023,Rivian R1T,2024-04-18,97.29,281.6,49,30.04,11823.87
EV-023,Rivian R1T,2024-04-19,97.71,284.81,46,29.16,13885.21
EV-023,Rivian R1T,2024-04-20,97.46,281.52,49,26.77,16432.29
EV-023,Rivian R1T,2024-04-21,96.72,281.07,71,31.16,9782.98
EV-023,Rivian R1T,2024-04-22,97.7,282.12,74,22.31,10456.62
EV-023,Rivian R1T,2024-04-23,97.69,284.76,70,29.67,11017.65
EV-023,Rivian R1T,2024-04-24,97.12,282.1,76,36.95,17444.95
EV-023,Rivian R1T,2024-04-25,97.41,284.44,76,39.54,9885.61
EV-023,Rivian R1T,2024-04-26,97.53,283.44,58,24.8,13708.02
EV-023,Rivian R1T,2024-04-27,96.79,282.13,68,29.62,11600.41
EV-023,Rivian R1T,2024-04-28,97.27,284.46,65,38.9,17709.02
EV-023,Rivian R1T,2024-04-29,97.66,283.44,68,35.0,14947.57
EV-023,Rivian R1T,2024-04-30,97.7,284.36,78,12.42,18241.68
EV-023,Rivian R1T,2024-05-01,97.63,280.79,49,30.77,15126.65
EV-023,Rivian R1T,2024-05-02,97.04,282.11,49,21.96,11282.36
EV-023,Rivian R1T,2024-05-03,97.45,282.2,63,28.48,10679.72
EV-023,Rivian R1T,2024-05-04,97.35,284.81,74,15.42,19122.55
EV-023,Rivian R1T,2024-05-05,97.05,280.73,71,35.83,13767.93
EV-023,Rivian R1T,2024-05-06,97.02,284.39,75,22.61,14953.5
EV-023,Rivian R1T,2024-05-07,96.78,284.44,62,17.86,15632.89
EV-023,Rivian R1T,2024-05-08,96.93,282.36,67,22.49,13135.13
EV-023,Rivian R1T,2024-05-09,97.11,281.5,54,31.94,11513.72
EV-023,Rivian R1T,2024-05-10,96.66,283.72,89,28.32,17855.48
EV-023,Rivian R1T,2024-05-11,96.82,284.12,72,28.79,18790.81
EV-023,Rivian R1T,2024-05-12,96.64,280.29,88,33.35,17438.15
EV-023,Rivian R1T,2024-05-13,96.48,284.04,82,22.24,15144.25
EV-023,Rivian R1T,2024-05-14,97.13,284.8,92,33.3,13412.5
EV-023,Rivian R1T,2024-05-15,96.76,279.87,60,38.27,21425.13
EV-023,Rivian R1T,2024-05-16,97.06,279.63,80,21.61,14041.24
EV-023,Rivian R1T,2024-05-17,97.18,281.39,55,19.05,21565.24
EV-023,Rivian R1T,2024-05-18,96.57,279.72,84,19.74,16740.19
EV-023,Rivian R1T,2024-05-19,96.64,280.14,69,27.5,16796.55
EV-023,Rivian R1T,2024-05-20,96.76,281.58,58,36.3,20185.8
EV-023,Rivian R1T,2024-05-21,96.91,279.48,91,27.55,19597.05
EV-023,Rivian R1T,2024-05-22,96.88,281.48,66,39.85,13663.38
EV-023,Rivian R1T,2024-05-23,96.25,283.41,61,42.76,16782.59
EV-023,Rivian R1T,2024-05-24,96.62,283.67,65,22.7,14356.22
EV-023,Rivian R1T,2024-05-25,96.92,284.67,61,21.6,20060.63
EV-023,Rivian R1T,2024-05-26,96.99,282.65,58,33.34,15655.49
EV-023,Rivian R1T,2024-05-27,96.17,282.44,79,24.64,21190.46
EV-023,Rivian R1T,2024-05-28,96.13,282.51,64,43.02,23199.96
EV-023,Rivian R1T,2024-05-29,96.96,284.15,88,31.77,12171.66
EV-023,Rivian R1T,2024-05-30,96.94,282.21,71,27.44,22736.49
EV-023,Rivian R1T,2024-05-31,96.79,279.7,80,30.7,24057.77
EV-023,Rivian R1T,2024-06-01,96.59,283.68,61,29.24,13452.49
EV-023,Rivian R1T,2024-06-02,96.42,283.22,98,30.84,19705.45
EV-023,Rivian R1T,2024-06-03,97.36,284.16,83,28.62,21672.22
EV-023,Rivian R1T,2024-06-04,96.82,282.19,100,32.18,18145.99
EV-023,Rivian R1T,2024-06-05,97.32,282.84,88,17.8,20826.18
EV-023,Rivian R1T,2024-06-06,96.54,282.56,79,20.56,22005.95
EV-023,Rivian R1T,2024-06-07,96.08,282.46,77,24.06,17407.48
EV-023,Rivian R1T,2024-06-08,96.71,281.07,96,25.42,13388.46
EV-023,Rivian R1T,2024-06-09,96.63,282.84,75,25.07,17012.48
EV-023,Rivian R1T,2024-06-10,96.49,280.31,66,30.45,13814.56
EV-023,Rivian R1T,2024-06-11,96.45,278.26,113,25.82,17182.72
EV-023,Rivian R1T,2024-06-12,97.06,280.65,83,26.6,16059.15
EV-023,Rivian R1T,2024-06-13,96.5,282.27,82,22.34,23278.15
EV-023,Rivian R1T,2024-06-14,95.91,281.13,93,29.46,18277.29
EV-023,Rivian R1T,2024-06-15,95.91,283.47,106,34.92,25902.1
EV-023,Rivian R1T,2024-06-16,96.66,282.41,105,31.57,24643.46
EV-023,Rivian R1T,2024-06-17,96.33,278.61,104,28.51,18553.56
EV-023,Rivian R1T,2024-06-18,96.33,283.82,92,31.29,23976.37
EV-023,Rivian R1T,2024-06-19,97.19,281.55,85,35.26,20365.95
EV-023,Rivian R1T,2024-06-20,96.11,283.86,91,20.05,13871.5
EV-023,Rivian R1T,2024-06-21,97.09,278.9,74,26.68,24450.72
EV-023,Rivian R1T,2024-06-22,96.36,278.8,71,22.7,21641.96
EV-023,Rivian R1T,2024-06-23,96.67,277.96,108,37.03,19833.68
EV-023,Rivian R1T,2024-06-24,96.68,279.73,81,15.32,18664.57
EV-023,Rivian R1T,2024-06-25,96.95,278.51,120,23.49,15397.2
EV-023,Rivian R1T,2024-06-26,96.73,281.34,78,27.09,25588.87
EV-023,Rivian R1T,2024-06-27,96.55,283.34,76,21.98,22231.43
EV-023,Rivian R1T,2024-06-28,96.74,277.51,94,27.15,23118.64
EV-023,Rivian R1T,2024-06-29,95.96,281.89,99,26.93,19811.83
EV-023,Rivian R1T,2024-06-30,96.65,283.27,94,21.96,27081.46
EV-023,Rivian R1T,2024-07-01,95.71,282.27,89,35.85,18814.49
EV-023,Rivian R1T,2024-07-02,97.27,278.66,98,21.43,22241.05
EV-023,Rivian R1T,2024-07-03,96.81,279.48,122,40.86,20218.84
EV-023,Rivian R1T,2024-07-04,97.25,280.8,125,35.9,24867.18
EV-023,Rivian R1T,2024-07-05,96.48,279.33,105,27.43,28103.65
EV-023,Rivian R1T,2024-07-06,96.1,282.98,95,28.86,21487.03
EV-023,Rivian R1T,2024-07-07,97.23,279.74,89,14.32,22885.98
EV-023,Rivian R1T,2024-07-08,95.78,277.99,125,18.64,23773.89
EV-023,Rivian R1T,2024-07-09,96.21,280.6,116,27.27,26055.43
EV-023,Rivian R1T,2024-07-10,95.88,281.96,86,19.35,19688.8
EV-023,Rivian R1T,2024-07-11,95.6,282.84,131,23.82,28002.82
EV-023,Rivian R1T,2024-07-12,97.03,283.46,88,25.64,22201.28
EV-023,Rivian R1T,2024-07-13,96.39,283.31,103,32.01,19048.0
EV-023,Rivian R1T,2024-07-14,96.94,280.73,135,28.97,20845.11
EV-023,Rivian R1T,2024-07-15,97.26,281.67,111,36.5,25202.02
EV-023,Rivian R1T,2024-07-16,96.24,281.19,111,25.29,25461.71
EV-023,Rivian R1T,2024-07-17,96.98,277.88,102,23.55,26239.29
EV-023,Rivian R1T,2024-07-18,97.28,282.43,132,31.34,23266.63
EV-023,Rivian R1T,2024-07-19,96.31,276.41,109,20.95,17305.17
EV-023,Rivian R1T,2024-07-20,96.61,277.23,107,31.92,18783.86
EV-023,Rivian R1T,2024-07-21,96.21,281.5,138,29.76,16856.06
EV-023,Rivian R1T,2024-07-22,97.29,279.74,133,28.28,24756.37
EV-023,Rivian R1T,2024-07-23,95.52,282.53,124,31.41,22931.31
EV-023,Rivian R1T,2024-07-24,95.97,279.06,98,40.13,18115.69
EV-023,Rivian R1T,2024-07-25,96.5,279.33,113,17.1,22256.14
EV-023,Rivian R1T,2024-07-26,96.74,278.73,135,23.3,31127.66
EV-023,Rivian R1T,2024-07-27,95.22,282.77,96,32.99,18867.53
EV-023,Rivian R1T,2024-07-28,95.96,280.09,143,35.91,31019.66
EV-023,Rivian R1T,2024-07-29,97.12,282.72,110,33.76,21000.92
EV-023,Rivian R1T,2024-07-30,95.74,278.26,138,31.01,21651.76
EV-023,Rivian R1T,2024-07-31,95.65,276.2,119,31.54,19825.72
EV-023,Rivian R1T,2024-08-01,97.18,281.89,128,27.32,30483.64
EV-023,Rivian R1T,2024-08-02,95.72,279.8,147,30.11,32838.15
EV-023,Rivian R1T,2024-08-03,96.37,281.99,91,27.76,26341.37
EV-023,Rivian R1T,2024-08-04,95.6,281.83,107,24.07,27714.84
EV-023,Rivian R1T,2024-08-05,95.77,280.03,137,41.11,29561.74
EV-023,Rivian R1T,2024-08-06,95.74,282.01,118,19.32,30669.41
EV-023,Rivian R1T,2024-08-07,96.97,281.98,114,30.45,19891.24
EV-023,Rivian R1T,2024-08-08,97.2,279.65,130,24.02,21691.39
EV-023,Rivian R1T,2024-08-09,96.06,276.73,141,27.96,26862.43
EV-023,Rivian R1T,2024-08-10,95.78,275.21,93,27.42,28588.89
EV-023,Rivian R1T,2024-08-11,97.2,279.18,100,22.46,29348.67
EV-023,Rivian R1T,2024-08-12,96.61,275.11,93,25.43,33280.32
EV-023,Rivian R1T,2024-08-13,95.37,281.02,93,35.37,30519.39
EV-023,Rivian R1T,2024-08-14,96.73,274.74,94,30.61,29919.92
EV-023,Rivian R1T,2024-08-15,95.54,275.56,98,16.41,31995.61
EV-023,Rivian R1T,2024-08-16,96.55,281.85,109,30.11,29136.24
EV-023,Rivian R1T,2024-08-17,95.84,279.35,120,33.92,21037.3
EV-023,Rivian R1T,2024-08-18,96.41,278.36,133,26.74,24645.34
EV-023,Rivian R1T,2024-08-19,95.98,276.49,136,24.75,29029.96
EV-023,Rivian R1T,2024-08-20,96.49,275.25,147,31.13,35387.51
EV-023,Rivian R1T,2024-08-21,96.15,274.39,94,21.63,28262.71
EV-023,Rivian R1T,2024-08-22,96.56,280.54,155,30.84,20200.67
EV-023,Rivian R1T,2024-08-23,96.48,278.56,152,28.24,23855.23
EV-023,Rivian R1T,2024-08-24,96.33,279.32,121,25.26,21060.66
EV-023,Rivian R1T,2024-08-25,96.29,274.3,164,27.22,34545.07
EV-023,Rivian R1T,2024-08-26,96.57,276.63,137,28.24,25097.19
EV-023,Rivian R1T,2024-08-27,97.08,275.29,133,35.92,29333.66
EV-023,Rivian R1T,2024-08-28,94.83,278.2,118,23.14,36824.05
EV-023,Rivian R1T,2024-08-29,94.86,277.03,154,25.8,32336.63
EV-023,Rivian R1T,2024-08-30,95.15,276.64,128,26.97,27030.67
EV-023,Rivian R1T,2024-08-31,95.59,273.7,129,34.24,30616.93
EV-023,Rivian R1T,2024-09-01,95.9,273.91,147,39.01,22566.28
EV-023,Rivian R1T,2024-09-02,96.26,275.56,139,19.72,25759.75
EV-023,Rivian R1T,2024-09-03,96.2,274.78,138,23.27,28887.95
EV-023,Rivian R1T,2024-09-04,95.21,272.88,112,21.92,34677.4
EV-023,Rivian R1T,2024-09-05,95.55,277.44,171,22.19,37251.53
EV-023,Rivian R1T,2024-09-06,96.91,274.55,143,24.81,23186.96
EV-023,Rivian R1T,2024-09-07,96.51,281.11,153,30.64,22563.01
EV-023,Rivian R1T,2024-09-08,95.06,273.42,142,22.86,39480.98
EV-023,Rivian R1T,2024-09-09,96.08,280.17,114,21.42,37815.94
EV-023,Rivian R1T,2024-09-10,95.07,276.92,155,27.63,21251.8
EV-023,Rivian R1T,2024-09-11,96.54,276.28,137,23.28,33577.23
EV-023,Rivian R1T,2024-09-12,95.0,277.0,129,29.2,23962.82
EV-023,Rivian R1T,2024-09-13,96.37,277.2,122,25.28,31056.37
EV-023,Rivian R1T,2024-09-14,95.77,281.1,179,30.05,37483.66
EV-023,Rivian R1T,2024-09-15,96.04,275.44,158,22.85,38908.7
EV-023,Rivian R1T,2024-09-16,95.03,276.88,103,39.52,25348.31
EV-023,Rivian R1T,2024-09-17,95.7,273.12,153,24.57,33223.43
EV-023,Rivian R1T,2024-09-18,96.1,276.84,164,27.38,37662.1
EV-023,Rivian R1T,2024-09-19,94.75,275.77,175,34.14,35327.71
EV-023,Rivian R1T,2024-09-20,94.72,280.07,165,32.12,23504.97
EV-023,Rivian R1T,2024-09-21,96.76,277.2,129,39.16,25905.01
EV-023,Rivian R1T,2024-09-22,95.15,271.82,166,31.98,24884.27
EV-023,Rivian R1T,2024-09-23,95.31,282.25,143,30.79,36967.73
EV-023,Rivian R1T,2024-09-24,95.11,276.65,147,28.2,42550.89
EV-023,Rivian R1T,2024-09-25,96.93,279.06,117,25.71,28771.03
EV-023,Rivian R1T,2024-09-26,94.39,274.97,166,16.37,37494.13
EV-023,Rivian R1T,2024-09-27,94.55,273.98,109,24.64,31679.39
EV-023,Rivian R1T,2024-09-28,94.31,271.49,143,29.18,41041.39
EV-023,Rivian R1T,2024-09-29,95.36,276.69,142,29.57,29023.44
EV-023,Rivian R1T,2024-09-30,95.62,277.36,146,33.09,28645.56
EV-023,Rivian R1T,2024-10-01,95.22,281.62,182,35.92,37910.46
EV-023,Rivian R1T,2024-10-02,95.65,279.99,156,25.77,42857.59
EV-023,Rivian R1T,2024-10-03,96.43,279.33,192,28.73,37419.89
EV-023,Rivian R1T,2024-10-04,95.71,277.65,147,33.76,31343.47
EV-023,Rivian R1T,2024-10-05,95.06,278.44,125,22.16,26471.22
EV-023,Rivian R1T,2024-10-06,95.87,280.78,143,33.4,24603.82
EV-023,Rivian R1T,2024-10-07,95.57,280.1,122,39.19,22523.59
EV-023,Rivian R1T,2024-10-08,95.83,281.18,174,35.07,37800.64
EV-023,Rivian R1T,2024-10-09,96.78,271.41,194,22.96,25139.58
EV-023,Rivian R1T,2024-10-10,94.53,276.81,114,25.75,43589.97
EV-023,Rivian R1T,2024-10-11,95.22,274.15,183,38.47,24665.3
EV-023,Rivian R1T,2024-10-12,96.27,277.46,189,31.95,42194.44
EV-023,Rivian R1T,2024-10-13,94.66,270.62,135,13.17,38414.09
EV-023,Rivian R1T,2024-10-14,94.45,276.29,157,19.04,36926.98
EV-023,Rivian R1T,2024-10-15,94.75,279.59,198,36.28,45574.85
EV-023,Rivian R1T,2024-10-16,94.18,273.93,153,22.2,36894.94
EV-023,Rivian R1T,2024-10-17,94.07,278.79,157,34.78,44101.3
EV-023,Rivian R1T,2024-10-18,93.98,275.38,198,16.14,25590.9
EV-023,Rivian R1T,2024-10-19,94.82,277.15,182,27.86,43488.9
EV-023,Rivian R1T,2024-10-20,96.26,276.72,199,28.08,42006.06
EV-023,Rivian R1T,2024-10-21,94.55,272.82,167,37.71,46995.49
EV-023,Rivian R1T,2024-10-22,94.28,281.76,183,25.61,44790.01
EV-023,Rivian R1T,2024-10-23,95.88,270.18,154,20.97,25967.36
EV-023,Rivian R1T,2024-10-24,95.25,274.57,151,26.37,38173.04
EV-023,Rivian R1T,2024-10-25,95.66,271.36,204,34.78,44193.2
EV-023,Rivian R1T,2024-10-26,94.7,279.4,133,29.85,45914.06
EV-023,Rivian R1T,2024-10-27,96.03,278.72,134,40.01,40227.88
EV-023,Rivian R1T,2024-10-28,96.03,280.51,148,29.86,36202.71
EV-023,Rivian R1T,2024-10-29,94.97,278.36,137,28.89,30923.74
EV-023,Rivian R1T,2024-10-30,95.11,276.28,134,28.85,47039.81
EV-023,Rivian R1T,2024-10-31,96.78,279.31,153,30.22,38422.78
EV-023,Rivian R1T,2024-11-01,94.68,277.41,208,30.74,25053.61
EV-023,Rivian R1T,2024-11-02,96.49,270.22,209,44.29,46574.13
EV-023,Rivian R1T,2024-11-03,94.17,270.95,157,25.99,44958.25
EV-023,Rivian R1T,2024-11-04,96.57,275.51,145,28.61,26517.07
EV-023,Rivian R1T,2024-11-05,96.41,280.48,213,25.58,25689.98
EV-023,Rivian R1T,2024-11-06,95.94,273.39,200,29.77,33175.16
EV-023,Rivian R1T,2024-11-07,95.3,271.24,188,28.4,30205.99
EV-023,Rivian R1T,2024-11-08,95.21,269.25,205,25.03,45636.73
EV-023,Rivian R1T,2024-11-09,96.14,275.74,142,25.14,25407.16
EV-023,Rivian R1T,2024-11-10,94.01,271.61,169,30.38,34147.31
EV-023,Rivian R1T,2024-11-11,94.67,277.38,166,25.36,38693.89
EV-023,Rivian R1T,2024-11-12,94.34,270.83,168,24.52,33894.11
